Date,Close,Open,High,Low,Year,Month,Day,Day_Week,Close_norm,Open_norm,High_norm,Low_norm,Range_norm
12/02/2009,4468.35,4476.05,4530,4456.85,2009,2,12,5,-0.007981262349311,0.011468149052042,0.001591934200053,0.012161333545296,-0.387866108786614
13/02/2009,4565.85,4511.35,4602.15,4511.35,2009,2,13,6,0.021820134949142,0.007886417712045,0.015927152317881,0.012228367569023,0.241285030758711
16/02/2009,4351.45,4538.6,4551.75,4333.9,2009,2,16,2,-0.046957302583309,0.006040320524898,-0.010951403148528,-0.039334123931861,1.39922907488989
17/02/2009,4164.3,4303.4,4303.4,4145.05,2009,2,17,3,-0.043008652288318,-0.051822147798881,-0.054561432416104,-0.04357507095226,-0.273123708974068
18/02/2009,4077.3,4101.35,4180.55,4039.4,2009,2,18,4,-0.020891866580218,-0.046951247850537,-0.028547195240972,-0.025488232952558,-0.108620145247868
19/02/2009,4059.15,4075.85,4157.5,4036.8,2009,2,19,5,-0.004451475240968,-0.006217464981043,-0.00551362858954,-0.000643659949497,-0.144881331916403
20/02/2009,3934.4,4013.85,4013.85,3912.35,2009,2,20,6,-0.030733035241368,-0.01521155096483,-0.03455201443175,-0.030828874355926,-0.159072079536038
23/02/2009,3934.4,4013.85,4013.85,3912.35,2009,2,23,2,0,0,0,0,0
24/02/2009,3878.6,3923.85,3923.85,3794.9,2009,2,24,3,-0.01418259455063,-0.022422362569603,-0.022422362569603,-0.03002032026787,0.270443349753693
25/02/2009,3911.7,3929.85,3976.05,3899.55,2009,2,25,4,0.00853400711597,0.001529110440002,0.013303260828013,0.027576484228834,-0.406746801085691
26/02/2009,3834.9,3896.05,3907.95,3781.9,2009,2,26,5,-0.019633407469898,-0.008600837182081,-0.017127551212887,-0.030170147837571,0.64771241830065
27/02/2009,3892.4,3823.25,3905.45,3758.4,2009,2,27,6,0.014993872069676,-0.018685591817354,-0.000639721593163,-0.006213807874349,0.166600555335185
02/03/2009,3718.35,3831.25,3831.25,3702,2009,3,2,2,-0.044715342719145,0.00209246060289,-0.01899909101384,-0.015006385696041,-0.121047262835769
03/03/2009,3636.85,3682.1,3750.5,3621.9,2009,3,3,3,-0.02191832398779,-0.038929853181077,-0.021076672104405,-0.021636952998379,-0.005029013539653
04/03/2009,3586.9,3671.2,3689.45,3576.55,2009,3,4,4,-0.013734413022258,-0.002960267238804,-0.016277829622717,-0.012521052486264,-0.122083981337483
05/03/2009,3446.35,3635.55,3667.35,3413.5,2009,3,5,5,-0.039184253812484,-0.009710721290041,-0.005990052717885,-0.045588625910445,1.24844995571303
06/03/2009,3455.35,3385.4,3541,3338.8,2009,3,6,6,0.002611458499572,-0.068806645486928,-0.034452670184193,-0.021883697085103,-0.20346661414221
09/03/2009,3339.7,3424.35,3446.75,3314.55,2009,3,9,2,-0.033469836630153,0.011505287410646,-0.026616774922338,-0.007263088534803,-0.346191889218596
10/03/2009,3339.7,3424.35,3446.75,3314.55,2009,3,10,3,0,0,0,0,0
11/03/2009,3339.7,3424.35,3446.75,3314.55,2009,3,11,4,0,0,0,0,0
12/03/2009,3442.55,3422.85,3467.75,3380.7,2009,3,12,5,0.030796179297542,-0.000438039335932,0.006092696017988,0.019957460288727,-0.341527987897123
13/03/2009,3632.75,3498.1,3646.65,3498.1,2009,3,13,6,0.055249742196918,0.021984603473714,0.051589647465936,0.034726535924513,0.706490522688109
16/03/2009,3736.65,3651.3,3747.75,3645.15,2009,3,16,2,0.028600922166403,0.04379520311026,0.027724075521369,0.042037105857466,-0.309323460114441
17/03/2009,3644.65,3752.2,3783.25,3615.6,2009,3,17,3,-0.024620984036503,0.027633993372224,0.009472350076713,-0.008106662277273,0.634015594541913
18/03/2009,3727.65,3704,3777.4,3704,2009,3,18,4,0.022773105785192,-0.012845797132349,-0.001546289565849,0.02444960725744,-0.562183119594393
19/03/2009,3763.5,3759.25,3802.1,3668.15,2009,3,19,5,0.009617319222566,0.014916306695464,0.006538889183036,-0.009678725701944,0.824931880108987
20/03/2009,3691.7,3753.1,3753.1,3665.1,2009,3,20,6,-0.019077985917364,-0.001635964620603,-0.012887614739223,-0.000831481809632,-0.343038447181783
23/03/2009,3944.75,3763.75,3963.65,3743,2009,3,23,2,0.068545656472628,0.002837654205857,0.056100290426581,0.021254536029031,1.50738636363636
24/03/2009,4008.05,4016.25,4184.65,3982.8,2009,3,24,3,0.016046644274035,0.067087346396546,0.055756688910474,0.064066257013091,-0.085202809879903
25/03/2009,4126.45,4013.7,4145.3,3993.1,2009,3,25,4,0.029540549643842,-0.000634920634921,-0.009403414861458,0.002586120317365,-0.24597473371315
26/03/2009,4285.15,4179.25,4311.7,4167.2,2009,3,26,5,0.038459208278302,0.041246231656576,0.040141847393434,0.043600210362876,-0.050591327201053
27/03/2009,4406.8,4282.35,4423.65,4262.95,2009,3,27,6,0.028388737850484,0.024669498115691,0.025964236843936,0.022977058936456,0.112110726643597
30/03/2009,4035.7,4368.05,4368.05,4009.35,2009,3,30,2,-0.084210765181084,0.020012376382127,-0.012568806302488,-0.059489320775519,1.2321095208463
31/03/2009,4133.2,4071.6,4213.15,3871.45,2009,3,31,3,0.024159377555319,-0.067867812868443,-0.035462048282415,-0.034394602616384,-0.047393364928911
01/04/2009,4211.45,4153.55,4225.85,4023.45,2009,4,1,4,0.018932062324591,0.02012722271343,0.003014371669654,0.039261775303827,-0.40766754462979
02/04/2009,4426.05,4322.2,4489.85,4322.2,2009,4,2,5,0.050956321456981,0.040603820827966,0.062472638640747,0.07425219649803,-0.171689723320158
03/04/2009,4426.05,4322.2,4489.85,4322.2,2009,4,3,6,0,0,0,0,0
06/04/2009,4487.1,4501.25,4610.65,4412.2,2009,4,6,2,0.01379333717423,0.041425662856879,0.026905130460928,0.020822729165703,0.183716075156571
07/04/2009,4487.1,4501.25,4610.65,4412.2,2009,4,7,3,0,0,0,0,0
08/04/2009,4479.35,4325.1,4504.4,4259.65,2009,4,8,4,-0.001727173452787,-0.03913357400722,-0.023044473122011,-0.034574588640588,0.233308138070044
09/04/2009,4584.8,4566.7,4639.5,4445.25,2009,4,9,5,0.023541362027973,0.055859980116067,0.029992895835184,0.043571654948177,-0.206332992849847
10/04/2009,4584.8,4566.7,4639.5,4445.25,2009,4,10,6,0,0,0,0,0
13/04/2009,4818,4661.95,4869.3,4661.95,2009,4,13,2,0.050863723608445,0.020857511988964,0.049531199482703,0.048748664304595,0.067438867438869
14/04/2009,4818,4661.95,4869.3,4661.95,2009,4,14,3,0,0,0,0,0
15/04/2009,5049.45,4717.35,5104.15,4691.8,2009,4,15,4,0.048038605230386,0.011883439333326,0.048230751853449,0.006402900074003,0.988666505907879
16/04/2009,4915.75,5079.2,5169.2,4892.05,2009,4,16,5,-0.026478131281625,0.076706201575037,0.012744531410715,0.042680847435952,-0.327876803686189
17/04/2009,5056.9,4939.65,5193.3,4939.65,2009,4,17,6,0.028713828001831,-0.027474799180974,0.004662230132322,0.009730072260095,-0.084791629081722
20/04/2009,5009.2,5107,5201.9,4950.55,2009,4,20,2,-0.009432656370504,0.033878918546861,0.001655979820153,0.002206634073264,-0.00906761285236
21/04/2009,4853.9,4959.15,4960.65,4824.3,2009,4,21,3,-0.031002954563603,-0.028950460152732,-0.046377285222707,-0.025502216925392,-0.457529341555601
22/04/2009,4813.3,4865,4964.75,4777.1,2009,4,22,4,-0.008364408001813,-0.018985108335098,0.000826504591132,-0.009783802831499,0.376237623762379
23/04/2009,4968.4,4825.2,5013.9,4725.7,2009,4,23,5,0.032223214842208,-0.008180883864337,0.009899793544489,-0.010759665906094,0.535837996269653
24/04/2009,5125.35,4968.35,5151.2,4963.2,2009,4,24,6,0.031589646566299,0.029667164055376,0.027383872833523,0.050257104767548,-0.34767522553782
27/04/2009,5182.75,5042,5288.7,5025.75,2009,4,27,2,0.011199235174183,0.014823834874757,0.02669280944246,0.012602756286267,0.398670212765956
28/04/2009,4931.3,5169.5,5231.9,4909.4,2009,4,28,3,-0.048516714099658,0.025287584291948,-0.01073987936544,-0.023150773516391,0.226468910439248
29/04/2009,5130.95,4958,4958,5158.05,2009,4,29,4,0.040486281507919,-0.040913047683528,-0.052351918041247,0.050647736994338,-1.62031007751938
30/04/2009,5130.95,4958,4958,5158.05,2009,4,30,5,0,0,0,0,0
01/04/2009,5130.95,4958,4958,5158.05,2009,4,1,4,0,0,0,0,0
04/05/2009,5504.05,5291.25,5514.2,5291.25,2009,5,4,2,0.072715578986348,0.067214602662364,0.112182331585317,0.025823712449472,-2.11447138215446
05/05/2009,5596.2,5540.6,5626.3,5488.9,2009,5,5,3,0.016742217094685,0.047124970470116,0.020329331544014,0.03735412237184,-0.38371832249383
06/05/2009,5446.45,5607,5649.4,5403.4,2009,5,6,4,-0.026759229477145,0.011984261632314,0.004105717789666,-0.015576891544754,0.79039301310043
07/05/2009,5577.3,5551.8,5591.15,5481.35,2009,5,7,5,0.024024823508891,-0.009844836811129,-0.010310829468616,0.014426102083873,-0.553658536585369
08/05/2009,5409.75,5570,5570,5352,2009,5,8,6,-0.030041417890377,0.003278216074066,-0.003782763832128,-0.023598201173069,0.985428051001835
11/05/2009,5343.6,5463.6,5531.25,5313.15,2009,5,11,2,-0.012227921807847,-0.019102333931777,-0.006956912028725,-0.007258968609866,0.000458715596332
12/05/2009,5585.55,5336,5611.95,5315.6,2009,5,12,3,0.045278463956883,-0.023354564755839,0.014589830508475,0.000461120051194,0.358780375974319
13/05/2009,5523.75,5597.85,5628.25,5475.2,2009,5,13,4,-0.011064264038456,0.049072338830585,0.002904516255491,0.03002483256829,-0.483549856588492
14/05/2009,5495.1,5415.55,5515.95,5330.5,2009,5,14,5,-0.005186693822132,-0.032566074475022,-0.019952916092924,-0.026428258328463,0.211695524338449
15/05/2009,5695.05,5519.35,5719.45,5519.35,2009,5,15,6,0.036386962930611,0.019167028279676,0.036893010270216,0.035428196229247,0.078997034241034
18/05/2009,6766.55,6304.25,6822.9,6304.25,2009,5,18,2,0.188145845953942,0.142208774583964,0.19292939006373,0.142208774583964,1.59195402298851
19/05/2009,7268.2,7129.65,7567.9,6603.05,2009,5,19,3,0.074136746200058,0.130927548875758,0.109191106421023,0.04739659753341,0.860310421286031
20/05/2009,7144.75,7168.75,7314,7093.15,2009,5,20,4,-0.016984948130211,0.005484140175184,-0.033549597642675,0.074223275607484,-0.77110431673317
21/05/2009,6934.55,7124.4,7215.7,6904.6,2009,5,21,5,-0.029420203646034,-0.006186573670445,-0.013439978124146,-0.026581984026843,0.408648403894041
22/05/2009,7036.3,6856.8,7065.7,6819.85,2009,5,22,6,0.014672905956407,-0.037561057773286,-0.020788003935862,-0.012274425745155,-0.209739633558342
25/05/2009,7064.7,7033.7,7100.55,6964.55,2009,5,25,2,0.004036212213806,0.025799206626998,0.004932278472055,0.021217475457671,-0.446817164937969
26/05/2009,6851.1,7072.7,7142.05,6813.1,2009,5,26,3,-0.030234829504438,0.005544734634687,0.005844617670462,-0.021745841439863,1.41875
27/05/2009,7215.2,7013.8,7234.05,7013.8,2009,5,27,4,0.053144750478025,-0.008327795608466,0.012881455604483,0.029457955996536,-0.330445356437148
28/05/2009,7338.6,7202.35,7376.05,7143.4,2009,5,28,5,0.017102783013638,0.026882716929482,0.019629391557979,0.01847785793721,0.056299659477869
29/05/2009,7416,7373.9,7496.75,7362.9,2009,5,29,6,0.010546970811872,0.023818614757683,0.016363771937555,0.030727664697483,-0.424672254459488
01/06/2009,7364.05,7559.3,7559.3,7287.15,2009,6,1,2,-0.007005124056095,0.02514273315342,0.008343615566746,-0.010288065843621,1.03324617108704
02/06/2009,7343.2,7399.9,7452.65,7134.5,2009,6,2,3,-0.002831322438061,-0.021086608548411,-0.014108449195031,-0.020947832829021,0.169024435054194
03/06/2009,7262.3,7361.35,7425.65,7187.45,2009,6,3,4,-0.011016995315394,-0.005209529858512,-0.003622872401092,0.007421683369542,-0.251296558227251
04/06/2009,7349.9,7176.8,7362.55,7111.95,2009,6,4,5,0.012062294314473,-0.025070129799561,-0.008497572603072,-0.010504420900319,0.052057094878256
05/06/2009,7343.3,7418.8,7448.7,7308.85,2009,6,5,6,-0.000897971400971,0.033719763682979,0.011701108990771,0.027685796441201,-0.441939345570633
08/06/2009,6975.05,7322.1,7362.15,6938.55,2009,6,8,2,-0.050147753734697,-0.013034453011269,-0.011619477224214,-0.050664605238854,2.02895959957098
09/06/2009,7185.75,6909.5,7207.05,6909.5,2009,6,9,3,0.030207668762231,-0.056349954248098,-0.021067215419409,-0.004186753716555,-0.297568460812086
10/06/2009,7338.95,7230.2,7402,7230.2,2009,6,10,4,0.02131997355878,0.046414357044649,0.027049902525999,0.046414357044649,-0.422618047386994
11/06/2009,7251.65,7368.85,7368.85,7176.4,2009,6,11,5,-0.01189543463302,0.019176509640121,-0.004478519319103,-0.007441011313657,0.120197904540166
12/06/2009,7083.1,7334.55,7338.05,7063.85,2009,6,12,6,-0.02324298607903,-0.004654729028274,-0.004179756678451,-0.01568335098378,0.42478565861262
15/06/2009,7081.2,7013.55,7192.85,6986.05,2009,6,15,2,-0.000268244130395,-0.04376546618402,-0.019787273185656,-0.011013823906227,-0.245805981035739
16/06/2009,7274.15,7037.35,7295.05,6970.6,2009,6,16,3,0.027248206518669,0.003393431286581,0.014208554328257,-0.002211550160677,0.568907156673112
17/06/2009,7081.75,7275.1,7339.25,7032.6,2009,6,17,4,-0.026449825752837,0.033784023815783,0.006058902954743,0.008894499756119,-0.054862074279551
18/06/2009,7081.15,7082.75,7251.95,6967,2009,6,18,5,-8.47248208423573E-05,-0.026439499113414,-0.01189494839391,-0.009327986804311,-0.070764715473667
19/06/2009,7223.55,7147.95,7262,7017,2009,6,19,6,0.020109727939671,0.009205463979387,0.001385834154951,0.007176690110521,-0.140200035093876
22/06/2009,7229.55,7261.5,7402.85,7196.95,2009,6,22,2,0.000830616525116,0.015885673514784,0.019395483337924,0.025644862476842,-0.159591836734692
23/06/2009,7091.3,7108,7129.45,6989.1,2009,6,23,3,-0.019122905298393,-0.021138883150864,-0.03693172224211,-0.028880289567108,-0.318358426420597
24/06/2009,7107.9,7147.1,7147.1,7015.4,2009,6,24,4,0.002340896591598,0.005500844119302,0.002475646789023,0.003763002389435,-0.061631635197711
25/06/2009,7123,7158.95,7239.95,7100.25,2009,6,25,5,0.002124396797929,0.001658015139007,0.012991283177792,0.0120948199675,0.060744115413812
26/06/2009,7398.45,7182.2,7417.5,7160,2009,6,26,6,0.038670504001123,0.003247682970268,0.024523650025207,0.008415196648005,0.84323550465283
29/06/2009,7508.6,7446.45,7626.95,7381.8,2009,6,29,2,0.014888253620691,0.036792347748601,0.028237276710482,0.030977653631285,-0.047961165048545
30/06/2009,7338.85,7538.65,7577.6,7303.35,2009,6,30,3,-0.022607410169672,0.012381738949432,-0.006470476402756,-0.010627489230269,0.118702834998982
01/07/2009,7452.6,7325.1,7484.25,7270.3,2009,7,1,4,0.015499703632041,-0.028327353040664,-0.012319203969595,-0.004525320572066,-0.219872379216044
02/07/2009,7397.95,7466.6,7468.7,7285.85,2009,7,2,5,-0.007333011298071,0.01931714242809,-0.002077696495975,0.002138838837462,-0.145361065669551
03/07/2009,7566.05,7344.55,7586.7,7318.45,2009,7,3,6,0.022722510965876,-0.016346128090429,0.015799268949081,0.004474426456762,0.467049494120869
06/07/2009,6946.45,7566.05,7711.4,6859.9,2009,7,6,2,-0.081892136583819,0.030158416785235,0.016436658889899,-0.062656710095717,2.17427772600186
07/07/2009,6952.6,7007.2,7087.45,6873.75,2009,7,7,3,0.000885344312563,-0.073862847853239,-0.080912674741292,0.002018979868511,-0.749031121550206
08/07/2009,6661.75,6870.25,6870.25,6619.3,2009,7,8,4,-0.04183327100653,-0.019544183125928,-0.03064571884105,-0.037017639570831,0.174309780065513
09/07/2009,6672.75,6654.7,6747.8,6542.4,2009,7,9,5,0.001651217773108,-0.031374404133765,-0.017823223317929,-0.011617542640461,-0.181510261008166
10/07/2009,6520.6,6673.95,6761.3,6469,2009,7,10,6,-0.022801693454723,0.002892692382827,0.002000652064377,-0.011219124480313,0.42307692307692
13/07/2009,6531.3,6456.9,6565.4,6393.5,2009,7,13,2,0.001640953286507,-0.03252196974805,-0.028973718071969,-0.011671046529603,-0.41190557646254
14/07/2009,6756.4,6649.5,6787.15,6649.5,2009,7,14,3,0.034464807924915,0.029828555498769,0.033775550613824,0.040040666301713,-0.199243746364166
15/07/2009,6938.7,6827.75,6979.3,6736.55,2009,7,15,4,0.026981824640341,0.026806526806527,0.028310852124972,0.013091209865404,0.763530693788599
16/07/2009,6912.4,7028.5,7066.1,6859.3,2009,7,16,5,-0.003790335365414,0.02940207242503,0.012436777327239,0.018221493197557,-0.1480947476828
17/07/2009,7231.05,6897.2,7253.3,6897.2,2009,7,17,6,0.046098316069672,-0.018681084157359,0.026492690451593,0.005525345151838,0.721953578336557
20/07/2009,7530.2,7273.95,7546.35,7239.4,2009,7,20,2,0.041370202114492,0.054623615380154,0.040402299642921,0.049614336252392,-0.138023027239538
21/07/2009,7430.4,7547.5,7547.5,7385.55,2009,7,21,3,-0.013253300045152,0.037606802356354,0.000152391553532,0.020188137138437,-0.472389640006518
22/07/2009,7329.55,7464.9,7614.75,7289.85,2009,7,22,4,-0.013572620585702,-0.010944021199073,0.008910235177211,-0.012957735036659,1.00617474529176
23/07/2009,7473.5,7421.35,7513.75,7369.3,2009,7,23,5,0.019639677742836,-0.005833969644603,-0.013263731573591,0.010898715337078,-0.555401662049862
24/07/2009,7385.55,7536.85,7552.6,7351.3,2009,7,24,6,-0.011768247808925,0.015563206155214,0.005170520712028,-0.002442565779653,0.393561786085154
27/07/2009,7398.65,7441.6,7485.75,7343.4,2009,7,27,2,0.001773733845143,-0.012637905756384,-0.008851256520933,-0.001074639859617,-0.292846497764529
28/07/2009,7312.55,7419.3,7430.2,7261.3,2009,7,28,3,-0.011637258148446,-0.002996667383358,-0.007420766122299,-0.011180107307242,0.186512118018962
29/07/2009,7224.2,7225.05,7288.3,7092.05,2009,7,29,4,-0.0120819686703,-0.026181715256156,-0.019097736265511,-0.023308498478234,0.161930136175254
30/07/2009,7389.7,7208,7428.55,7178.25,2009,7,30,5,0.022909111043437,-0.002359845260586,0.019243170561036,0.012154454635825,0.275414012738854
31/07/2009,7544.5,7472.05,7611.7,7472.05,2009,7,31,6,0.020948076376578,0.036632907880133,0.02465487881215,0.040929195834639,-0.442069516580106
03/08/2009,7650.1,7564.05,7674.8,7514.7,2009,8,3,2,0.013996951421566,0.012312551441706,0.008289869542941,0.005707938249878,0.146437522377378
04/08/2009,7617.8,7656.65,7720.35,7571.9,2009,8,4,3,-0.004222167030496,0.012242118970657,0.005935008078386,0.00761174764129,-0.072767020612115
05/08/2009,7607.5,7642,7656.2,7516,2009,8,5,4,-0.001352096405786,-0.001913369423965,-0.008309208779395,-0.007382559199144,-0.055574267430117
06/08/2009,7471.8,7596.4,7690.95,7445.35,2009,8,6,5,-0.017837660203746,-0.005967024339178,0.004538805151381,-0.009399946780202,0.751783166904421
07/08/2009,7249.5,7394.7,7461.45,7226.7,2009,8,7,6,-0.029751867019995,-0.026552050971513,-0.029840266807092,-0.029367323228593,-0.044177524429965
10/08/2009,7160,7363.6,7387.65,7126.85,2009,8,10,2,-0.012345679012346,-0.004205714903918,-0.009890838912008,-0.013816818188108,0.110969116080934
11/08/2009,7218.25,7161.25,7290.35,7129,2009,8,11,3,0.008135474860335,-0.027479765332175,-0.013170629361164,0.000301676056042,-0.381326687116561
12/08/2009,7172.05,7144.05,7198.8,6988.55,2009,8,12,4,-0.006400443320749,-0.002401815325537,-0.012557696132559,-0.019701220367513,0.303067864889988
13/08/2009,7472.4,7293.4,7489.25,7293.4,2009,8,13,5,0.041877845246478,0.020905508780034,0.040347002278158,0.043621352068741,-0.068489892984541
14/08/2009,7418.95,7502.95,7502.95,7373.35,2009,8,14,6,-0.007152989668647,0.028731455836784,0.001829288647061,0.010961965612746,-0.338269083482261
17/08/2009,7104.85,7311.9,7311.9,7085.25,2009,8,17,2,-0.042337527547699,-0.025463317761681,-0.025463317761681,-0.039073148568832,0.748842592592597
18/08/2009,7207.25,7111.2,7291.9,7098.65,2009,8,18,3,0.014412689923081,-0.027448406023058,-0.002735267167221,0.001891252955083,-0.147363776748289
19/08/2009,7106.7,7214.8,7241.4,6998.8,2009,8,19,4,-0.013951229664574,0.014568567892901,-0.006925492669949,-0.014066054813239,0.255368693402326
20/08/2009,7261.2,7168.55,7308.65,7168.55,2009,8,20,5,0.021740048123602,-0.006410434107668,0.009286878227967,0.024254157855632,-0.422506183017313
21/08/2009,7377.1,7249.8,7404.7,7145.85,2009,8,21,6,0.015961549055253,0.011334230771914,0.013141961921832,-0.003166609704891,0.847608850820846
24/08/2009,7507.4,7472.6,7536.1,7472.6,2009,8,24,2,0.017662767212048,0.030731882258821,0.017745485975124,0.045725840872674,-0.754684180027042
25/08/2009,7424.5,7506.95,7506.95,7366,2009,8,25,3,-0.011042438127714,0.004596793619356,-0.003868048460079,-0.014265449776517,1.21968503937008
26/08/2009,7418.35,7466.25,7489.45,7385.5,2009,8,26,4,-0.00082833860866,-0.00542164261118,-0.002331173112915,0.002647298398045,-0.262504434196524
27/08/2009,7385.65,7395.5,7438.05,7366.85,2009,8,27,5,-0.004407988299285,-0.009475975221832,-0.006862987268758,-0.00252521833322,-0.315055315055316
28/08/2009,7482.4,7407.55,7520.35,7377.9,2009,8,28,6,0.013099727173641,0.001629369211007,0.011064727986502,0.001499962670612,1.00070224719103
31/08/2009,7431.65,7382,7470.6,7377.3,2009,8,31,2,-0.006782583128408,-0.003449183603216,-0.006615383592519,-8.13239539705681E-05,-0.345033345033347
01/09/2009,7377.2,7459.6,7577.4,7343,2009,9,1,3,-0.007326771309198,0.010512056353292,0.014296040478676,-0.004649397476041,1.5123258306538
02/09/2009,7339.55,7326.9,7395.65,7292.7,2009,9,2,4,-0.00510356232717,-0.017789157595582,-0.023985799878586,-0.006850061282854,-0.560793515358362
03/09/2009,7351,7358,7423.4,7324.7,2009,9,3,5,0.001560041146937,0.004244632791494,0.003752205688479,0.004387949593429,-0.041282175813502
04/09/2009,7444.15,7382.35,7468.45,7346.3,2009,9,4,6,0.01267174534077,0.003309323185648,0.006068647789423,0.002948926235887,0.237588652482268
07/09/2009,7650.65,7503.15,7662.75,7495.4,2009,9,7,2,0.027739903145423,0.01636335313281,0.026016107759977,0.020295931285137,0.370036839950887
08/09/2009,7717.9,7692.2,7775.1,7655.4,2009,9,8,3,0.008790102801723,0.025196084311256,0.014661838112949,0.021346425807829,-0.284732596354942
