year,month,day,day_week,close_norm,open_norm,high_norm,low_norm,range_norm
2011,5,25,4,-0.006690295,0.006389375,-0.009173571,-0.001940014,-0.466016458
2011,5,26,5,0.010863477,-0.00221537,0.007062546,0.003732841,0.400114155
2011,5,27,6,0.024297164,0.008400575,0.022215028,0.01081003,0.987362413
2011,5,30,2,0.005483719,0.023881351,0.00820199,0.021317358,-0.556307692
2011,5,31,3,0.022204805,0.008094396,0.019726053,0.009738593,1.009246417
2011,6,1,4,0.001138751,0.016829887,0.001780415,0.01290731,-0.552231937
2011,6,2,5,-0.01759657,-0.01261897,-0.015827937,-0.014303182,-0.187564234
2011,6,3,6,-0.005281731,-0.001103727,0.006005661,-0.004744338,1.475015813
2011,6,6,2,0.006738082,-0.011601943,-0.006654943,-0.006399345,-0.02070023
2011,6,7,3,0.001731977,0.006064699,0.004078573,0.010657817,-0.362734864
2011,6,8,4,-0.007541305,0.001578799,-0.003292652,-0.002913075,-0.036855037
2011,6,9,5,-0.000560629,-0.003785918,-0.00293596,-0.002782242,-0.017006803
2011,6,10,6,-0.006596881,0.002320089,-0.003271784,-0.009981602,0.619809689
2011,6,13,2,0.000303334,-0.01158748,-0.00531214,-0.001086793,-0.245126836
2011,6,14,3,0.008066247,0.005807799,0.006786026,0.011421386,-0.341351256
2011,6,15,4,-0.016410665,0.004898811,-0.003190095,-0.011967627,1.009129968
2011,6,16,5,-0.005128615,-0.022173514,-0.008322642,-0.01002941,0.088479016
2011,6,17,6,0.00246875,0.009686607,-0.004964506,0.004360908,-0.486001965
2011,6,20,2,-0.010751775,-0.00565107,-0.003233876,-0.019700044,1.656473961
2011,6,21,3,-0.002398825,-0.008392612,0.002514503,0.008360412,-0.214928058
2011,6,22,4,0.001534542,0.002156373,-0.008764596,0.000786431,-0.465063001
2011,6,23,5,0.004892508,-0.006963444,0.000146894,-0.001284134,0.128051392
2011,6,24,6,0.031164353,0.01180511,0.030502163,0.014858492,1.26841306
2011,6,27,2,0.016398729,0.021973243,0.017778902,0.018682929,-0.014225941
2011,6,28,3,0.00195332,0.023152217,0.004119762,0.019732507,-0.567062818
2011,6,29,4,0.008983133,0.004629651,0.005052096,0.009452338,-0.374117647
2011,6,30,5,0.008185881,0.006561449,0.009041794,0.005288286,0.530701754
2011,7,1,6,0.000920438,0.015800416,0.007860638,0.003659455,0.391322145
2011,7,4,2,0.011088405,0.001681345,0.003613572,0.011800715,-0.535451603
2011,7,5,3,0.002311113,0.000527285,0.002692746,-0.001717887,0.63521216
2011,7,6,4,-0.010788087,-0.000513832,-0.002361853,-0.004206997,0.159178931
2011,7,7,5,0.012678309,-0.007135827,0.00366954,-0.002034642,0.432676245
2011,7,8,6,-0.012335793,0.011856081,0.000410604,0.003369791,-0.154617537
2011,7,11,2,-0.01326079,-0.013729066,-0.015391333,-0.014476486,-0.072275862
2011,7,12,3,-0.010143236,-0.020780488,-0.0127051,-0.014905216,0.132619685
2011,7,13,4,0.010859556,0.002219062,0.002919577,0.010931059,-0.457337884
2011,7,14,5,0.010908928,0.005078986,0.019804286,0.001048739,2.027092404
2011,7,15,6,-0.002596815,0.011509342,-0.004457483,0.011108602,-0.555377977
2011,7,18,2,-0.000507363,-0.001306736,-0.005042084,-0.001665848,-0.276779295
2011,7,19,3,0.007569787,-0.000413896,0.006765714,0.002496231,0.48111332
2011,7,20,4,-0.013182957,0.01265355,0.003060663,-0.005564604,0.651677852
2011,7,21,5,-0.010291365,-0.018734364,-0.017162049,-0.010832496,-0.303738318
2011,7,22,6,0.021914424,-0.004332787,0.01039931,0.007621329,0.189086665
2011,7,25,2,0.008842583,0.015795513,0.010933335,0.011494098,-0.019631902
2011,7,26,3,-0.024337681,0.009896999,-0.000205544,-0.014701759,0.815018773
2011,7,27,4,-0.010292814,-0.023798139,-0.025466395,-0.009599574,-0.509860709
2011,7,28,5,-0.015604333,-0.020140743,-0.016643252,-0.014787515,-0.131119865
2011,7,29,6,0.00601653,-0.007516556,0.001328252,-0.003838016,0.362694301
2011,8,1,2,0.004162976,0.017882475,0.008761214,0.011493345,-0.130941065
2011,8,2,3,-0.017890118,-0.010132421,-0.014672523,-0.014863927,-0.003281378
2011,8,3,4,-0.009657182,-0.023356921,-0.019825637,-0.016338162,-0.224965706
2011,8,4,5,-0.009633866,0.003244771,0.007444041,-0.002854393,0.776283186
2011,8,5,6,-0.017324583,-0.035230682,-0.034711289,-0.034688375,-0.035671582
2011,8,8,2,-0.011801632,-0.017921425,0.008588131,-0.007669724,0.690638562
2011,8,9,3,-0.003493838,-0.016717055,-0.005462004,-0.01505592,0.230778633
2011,8,10,4,0.026151002,0.056696007,0.008844761,0.047667527,-0.756182342
2011,8,11,5,-0.011889288,-0.009228399,4.28E-05,-0.006754091,0.575560081
2011,8,12,6,-0.015098464,0.004774747,-0.004540311,-0.018583814,0.745087901
2011,8,15,2,0,0,0,0,0
2011,8,16,3,-0.01240339,-0.014714662,-0.014714662,-0.010723821,-0.134518519
2011,8,17,4,-0.010262122,-0.025700187,-0.013766226,-0.015289833,0.038514207
2011,8,18,5,-0.03533537,-0.006208955,-0.016789376,-0.030882241,0.441733971
2011,8,19,6,-0.020481175,-0.05355641,-0.041450466,-0.029764923,-0.29701612
2011,8,22,2,0.00026582,-0.003178986,-0.012682917,-0.005958891,-0.21564482
2011,8,23,3,0.008647494,0.005454941,0.006010923,0.008498691,-0.089156127
2011,8,24,4,-0.016530189,-0.002216581,0.004084847,-0.003031166,0.305486
2011,8,25,5,-0.016566919,-0.006315422,-0.016811512,-0.015115659,-0.071665214
2011,8,26,6,-0.022087227,-0.022031544,-0.01951357,-0.023754919,0.126033058
2011,8,29,2,0.040993699,-0.009421536,0.017401304,0.020397064,-0.071726439
2011,8,30,3,0.020438964,0.040269895,0.019961399,0.028055408,-0.244743935
2011,8,31,4,0,0,0,0,0
2011,9,1,5,0,0,0,0,0
2011,9,2,6,0.005029685,0.025474578,0.014861008,0.01441452,0.034737093
2011,9,5,2,0.00341288,-0.020443062,-0.007973258,-0.004346681,-0.166245114
2011,9,6,3,0.004529829,0.005042591,0.006791242,-0.00890594,0.824875896
2011,9,7,4,0.020843688,0.014800747,0.021798885,0.03410183,-0.326431918
2011,9,8,5,0.006202518,0.019606327,0.003376469,0.006737953,-0.142696881
2011,9,9,6,-0.024329514,0.005920989,0.003194085,-0.010421368,0.697984821
2011,9,12,2,-0.029285958,-0.039825678,-0.042223225,-0.03114246,-0.371763255
2011,9,13,3,-0.005912562,-0.010103707,0.001732812,-0.009227412,0.504416094
2011,9,14,4,0.014213519,-0.009455865,-0.006286909,0.000718073,-0.217873451
